Rule,Previous,Issues,Files,Commits,Milliseconds,AvgI,AvgF,Prediction
no-useless-concat,2,0,0,0,20067373000,0.0,0.0,2
no-extra-bind,2,0,0,0,22281671000,0.0,0.0,2
no-useless-computed-key,2,0,0,0,13851709000,0.0,0.0,2
no-inner-declarations,2,0,0,0,17846503000,0.0,0.0,2
no-throw-literal,0,0,0,0,0,0.0,0.0,0
no-new-wrappers,2,0,0,0,58456600000,0.0,0.0,2
constructor-super,2,0,0,0,226000,0.0,0.0,2
curly,0,0,0,0,0,0.0,0.0,0
no-control-regex,2,0.0006397580551355124,0.11666666666666667,0,86696174000,0.00012795161102710249,0.023333333333333334,2
no-trailing-spaces,2,0,0,0,57837454000,0.0,0.0,2
no-extra-boolean-cast,2,0,0,0,61557848000,0.0,0.0,2
no-obj-calls,2,0,0,0,156837807000,0.0,0.0,2
operator-linebreak,0,0,0,0,0,0.0,0.0,0
no-extra-bind,2,0,0,0,90245425000,0.0,0.0,2
no-self-assign,2,0,0,0,22461141000,0.0,0.0,2
no-implicit-globals,0,0,0,0,0,0.0,0.0,0
no-new-require,2,0,0,0,67082042000,0.0,0.0,2
no-new-symbol,2,0,0,0,4727934000,0.0,0.0,2
no-control-regex,2,0.00023263929277654997,0.4,0,131200249000,4.652785855530999e-05,0.08,2
no-empty-character-class,2,0,0,0,46414989000,0.0,0.0,2
no-sync,0,0,0,0,0,0.0,0.0,0
no-delete-var,2,0,0,0,90217972000,0.0,0.0,2
no-useless-call,0,0,0,0,0,0.0,0.0,0
no-iterator,2,0,0,0,10713485000,0.0,0.0,2
no-unused-vars,2,0,0,0,9949416000,0.0,0.0,2
no-extra-semi,2,0,0,0,18535956000,0.0,0.0,2
space-after-keywords,0,0,0,0,21167592000,0.0,0.0,0
no-multi-str,2,0,0,0,17475523000,0.0,0.0,2
arrow-body-style,0,0,0,0,0,0.0,0.0,0
no-warning-comments,0,0,0,0,0,0.0,0.0,0
no-debugger,2,0,0,0,608950000,0.0,0.0,2
no-new-func,2,0,0,0,36193210000,0.0,0.0,2
space-return-throw-case,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,118961886000,0.0,0.0,2
no-process-env,0,0,0,0,0,0.0,0.0,0
no-restricted-modules,0,0,0,0,0,0.0,0.0,0
no-cond-assign,2,0.09557046979865771,0.8169398907103825,0,11029744000,0.019114093959731543,0.1633879781420765,2
no-process-exit,0,0,0,0,0,0.0,0.0,0
wrap-regex,0,0,0,0,0,0.0,0.0,0
space-infix-ops,0,0,0,0,0,0.0,0.0,0
no-extra-parens,2,0.007618936838432011,0.1,0,48315652000,0.0015237873676864021,0.02,2
no-extend-native,2,0,NaN,0,40261982000,0.0,nan,2
object-property-newline,0,0,0,0,0,0.0,0.0,0
no-var,2,0,0,0,13302426000,0.0,0.0,2
no-duplicate-imports,2,0,0,0,10636559000,0.0,0.0,2
no-control-regex,2,0,0,0,619661000,0.0,0.0,2
no-plusplus,2,0,0,0,10033178000,0.0,0.0,2
key-spacing,2,0.005118064441084099,0.6,0,46796877000,0.0010236128882168199,0.12,2
no-div-regex,0,0,0,0,0,0.0,0.0,0
no-multi-str,2,0,0,0,12217951000,0.0,0.0,2
no-self-compare,2,0,0,0,18070974000,0.0,0.0,2
no-undef,2,0,NaN,0,57979400000,0.0,nan,2
max-depth,0,0,0,0,0,0.0,0.0,0
dot-notation,1,0,0,0,0,0.0,0.0,1
yoda,2,0.026510282776349613,0.9130434782608695,0,21464080000,0.005302056555269922,0.1826086956521739,2
no-trailing-spaces,0,0,0,0,0,0.0,0.0,0
no-self-assign,2,0,0,0,26259360000,0.0,0.0,2
no-array-constructor,2,0,0,0,44022489000,0.0,0.0,2
dot-notation,0,0,0,0,0,0.0,0.0,0
symbol-description,2,0,0,0,16675220000,0.0,0.0,2
no-comma-dangle,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,94893907000,0.0,0.0,2
no-case-declarations,2,0,0,0,135853542000,0.0,0.0,2
no-param-reassign,0,0,0,0,0,0.0,0.0,0
no-unused-labels,2,0,0,0,25224792000,0.0,0.0,2
no-negated-condition,0,0,0,0,0,0.0,0.0,0
space-return-throw-case,0,0,0,0,32670074000,0.0,0.0,0
nonblock-statement-body-position,0,0,0,0,0,0.0,0.0,0
no-process-exit,0,0,0,0,0,0.0,0.0,0
func-style,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,106746630000,0.0,0.0,2
arrow-spacing,2,0,0,0,12442098000,0.0,0.0,2
comma-spacing,2,0.0843899034546935,0.3333333333333333,0,66889082000,0.0168779806909387,0.06666666666666667,2
no-else-return,0,0,0,0,0,0.0,0.0,0
no-global-assign,2,0,0,0,50075435000,0.0,0.0,2
no-unused-expressions,0,0,0,0,0,0.0,0.0,0
no-shadow,2,0.0010738255033557046,0.412568306010929,0,70572698000,0.00021476510067114092,0.0825136612021858,2
no-empty-character-class,2,0,0,0,918147000,0.0,0.0,2
space-in-brackets,0,0,0,0,0,0.0,0.0,0
no-extend-native,2,0,0,0,80405253000,0.0,0.0,2
no-useless-constructor,2,0,0,0,4943541000,0.0,0.0,2
no-case-declarations,2,0,0,0,150376768000,0.0,0.0,2
no-caller,2,0,0,0,39229466000,0.0,0.0,2
no-restricted-modules,0,0,0,0,0,0.0,0.0,0
comma-spacing,0,0,0,0,30486481000,0.0,0.0,0
no-undefined,0,0,0,0,0,0.0,0.0,0
no-else-return,0,0,0,0,30486481000,0.0,0.0,0
no-new-func,2,0,0,0,3473737000,0.0,0.0,2
comma-dangle,2,0.0011275167785234899,0.4098360655737705,0,86662740000,0.00022550335570469798,0.0819672131147541,2
no-unused-expressions,2,0,0,0,13606261000,0.0,0.0,2
no-regex-spaces,2,0,0,0,10127817000,0.0,0.0,2
use-isnan,2,0,0,0,10105916000,0.0,0.0,2
no-cond-assign,0,0,0,0,0,0.0,0.0,0
no-return-assign,2,0,0,0,6520195000,0.0,0.0,2
no-console,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,92732559000,0.0,0.0,2
max-nested-callbacks,0,0,0,0,0,0.0,0.0,0
new-cap,2,0,0,0,11615077000,0.0,0.0,2
no-script-url,2,0,0,0,40973120000,0.0,0.0,2
no-new,2,0,0,0,50481032000,0.0,0.0,2
comma-style,2,0,NaN,0,47622969000,0.0,nan,2
one-var-declaration-per-line,0,0,0,0,0,0.0,0.0,0
no-new,2,0,0,0,74301862000,0.0,0.0,2
no-inline-comments,0,0,0,0,0,0.0,0.0,0
operator-linebreak,0,0,0,0,0,0.0,0.0,0
no-catch-shadow,0,0,0,0,0,0.0,0.0,0
no-self-assign,2,0,0,0,20077670000,0.0,0.0,2
no-undef-init,2,0,0,0,61830989000,0.0,0.0,2
no-case-declarations,2,0,0,0,103897045000,0.0,0.0,2
comma-spacing,0,0,0,0,30486481000,0.0,0.0,0
no-empty-character-class,2,0,0,0,43417660000,0.0,0.0,2
no-sync,0,0,0,0,0,0.0,0.0,0
no-unsafe-negation,2,0,0,0,50075387000,0.0,0.0,2
no-return-assign,2,0,NaN,0,8721103000,0.0,nan,2
key-spacing,0,0,0,0,0,0.0,0.0,0
no-empty-label,2,0.0019774339886006746,0.5666666666666667,0,537310000,0.0003954867977201349,0.11333333333333333,2
no-shadow,2,0,0,0,4143456000,0.0,0.0,2
no-mixed-spaces-and-tabs,0,0,0,0,30486481000,0.0,0.0,0
no-label-var,2,0,0,0,20905708000,0.0,0.0,2
newline-before-return,0,0,0,0,0,0.0,0.0,0
no-shadow-restricted-names,2,0,0,0,9415597000,0.0,0.0,2
prefer-destructuring,2,0.023809523809523808,0.6159420289855072,0,6217783000,0.0047619047619047615,0.12318840579710144,2
no-fallthrough,2,0.00011631964638827499,0.11666666666666667,0,85876336000,2.3263929277654997e-05,0.023333333333333334,2
spaced-comment,2,0,0,0,18224925000,0.0,0.0,2
object-curly-newline,0,0,0,0,0,0.0,0.0,0
no-sync,0,0,0,0,0,0.0,0.0,0
one-var,0,0,0,0,0,0.0,0.0,0
space-after-keywords,2,0.016966442953020133,0.8633879781420765,0,2434737000,0.0033932885906040266,0.17267759562841528,2
no-case-declarations,2,0,0,0,95794987000,0.0,0.0,2
prefer-arrow-callback,0,0,0,0,0,0.0,0.0,0
no-multiple-empty-lines,0,0,0,0,0,0.0,0.0,0
no-return-assign,0,0,0,0,0,0.0,0.0,0
comma-dangle,2,0.0008142375247179248,1,0,25094658000,0.00016284750494358497,0.2,2
no-extra-semi,0,0,0,0,0,0.0,0.0,0
capitalized-comments,0,0,0,0,0,0.0,0.0,0
no-unsafe-finally,2,0,0,0,17356945000,0.0,0.0,2
no-case-declarations,2,0,0,0,102863239000,0.0,0.0,2
comma-spacing,2,0.039316040479236945,0.4666666666666667,0,40661186000,0.007863208095847389,0.09333333333333334,2
no-sync,0,0,0,0,0,0.0,0.0,0
no-unexpected-multiline,2,0,0,0,2296166000,0.0,0.0,2
no-multi-assign,0,0,0,0,0,0.0,0.0,0
no-native-reassign,0,0,0,0,0,0.0,0.0,0
no-proto,2,0,0,0,11512191000,0.0,0.0,2
no-extra-parens,2,0,0,0,20116057000,0.0,0.0,2
space-before-function-paren,2,0.04316778523489933,0.8278688524590164,0,10715605000,0.008633557046979866,0.16557377049180327,2
default-case,2,0.0004832214765100671,0.855191256830601,0,16210828000,9.664429530201342e-05,0.17103825136612022,2
no-invalid-regexp,2,0,0,0,42146484000,0.0,0.0,2
space-in-parens,0,0,0,0,0,0.0,0.0,0
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
guard-for-in,0,0,0,0,0,0.0,0.0,0
no-confusing-arrow,0,0,0,0,0,0.0,0.0,0
no-caller,2,0,0,0,3207228000,0.0,0.0,2
no-irregular-whitespace,2,0,0,0,6666160000,0.0,0.0,2
prefer-destructuring,0,0,0,0,13301697000,0.0,0.0,0
guard-for-in,2,0,0,0,10874652000,0.0,0.0,2
no-comma-dangle,0,0,0,0,0,0.0,0.0,0
block-scoped-var,0,0,0,0,0,0.0,0.0,0
no-empty-character-class,2,0,0,0,4322416000,0.0,0.0,2
curly,0,0,0,0,0,0.0,0.0,0
func-name-matching,0,0,0,0,0,0.0,0.0,0
no-wrap-func,0,0,0,0,0,0.0,0.0,0
no-catch-shadow,2,0,0,0,50585924000,0.0,0.0,2
curly,0,0,0,0,0,0.0,0.0,0
computed-property-spacing,0,0,0,0,0,0.0,0.0,0
prefer-const,2,0,0,0,1577312000,0.0,0.0,2
no-process-exit,0,0,0,0,0,0.0,0.0,0
no-space-before-semi,0,0,0,0,0,0.0,0.0,0
no-console,2,0.0018611143422123998,0.8333333333333334,0,28855243000,0.00037222286844247994,0.16666666666666669,2
max-params,0,0,0,0,0,0.0,0.0,0
no-octal-escape,2,0,0,0,6491706000,0.0,0.0,2
space-in-parens,2,0.002268233104571362,0.43333333333333335,0,46267837000,0.0004536466209142724,0.08666666666666667,2
eqeqeq,2,0,0,0,2936823000,0.0,0.0,2
indent,0,0,0,0,0,0.0,0.0,0
no-useless-constructor,2,0,NaN,0,21859560000,0.0,nan,2
no-dupe-args,2,0,0,0,7687542000,0.0,0.0,2
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
func-name-matching,0,0,0,0,0,0.0,0.0,0
no-empty-character-class,2,0,0,0,75850823000,0.0,0.0,2
no-shadow-restricted-names,2,0,0,0,2210171000,0.0,0.0,2
default-case,0,0,0,0,30486481000,0.0,0.0,0
indent,2,0.07246143958868895,0.782608695652174,0,15071611000,0.01449228791773779,0.1565217391304348,2
no-spaced-func,2,0,0,0,67009040000,0.0,0.0,2
newline-after-var,0,0,0,0,0,0.0,0.0,0
no-class-assign,2,0,0,0,15488718000,0.0,0.0,2
block-spacing,0,0,0,0,0,0.0,0.0,0
no-new,0,0,0,0,0,0.0,0.0,0
no-self-assign,0,0,0,0,0,0.0,0.0,0
lines-around-directive,2,0,0,0,14774733000,0.0,0.0,2
no-reserved-keys,0,0,0,0,0,0.0,0.0,0
no-console,2,0.0007516778523489933,0.8442622950819673,0,22793409000,0.00015033557046979865,0.16885245901639345,2
no-nested-ternary,0,0,0,0,0,0.0,0.0,0
callback-return,0,0,0,0,0,0.0,0.0,0
comma-spacing,0,0,0,0,30486481000,0.0,0.0,0
func-call-spacing,0,0,0,0,0,0.0,0.0,0
no-constant-condition,2,0,0,0,18301527000,0.0,0.0,2
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
no-case-declarations,2,0,0,0,92133552000,0.0,0.0,2
no-octal-escape,2,0,0,0,10542016000,0.0,0.0,2
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
no-throw-literal,2,0,0,0,1722762000,0.0,0.0,2
prefer-reflect,0,0,0,0,0,0.0,0.0,0
comma-dangle,2,0.0014496644295302014,0.3442622950819672,0,8627922000,0.0002899328859060403,0.06885245901639345,2
quotes,2,0.14652956298200515,0.6956521739130435,0,15811114000,0.02930591259640103,0.1391304347826087,2
no-self-compare,0,0,0,0,0,0.0,0.0,0
max-statements,0,0,0,0,0,0.0,0.0,0
no-global-assign,2,0,0,0,2212300000,0.0,0.0,2
no-with,2,0,0,0,12237012000,0.0,0.0,2
no-restricted-modules,0,0,0,0,0,0.0,0.0,0
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
no-sequences,2,0,0,0,64700956000,0.0,0.0,2
use-isnan,2,0,NaN,0,4849333000,0.0,nan,2
use-isnan,2,0,0,0,49892948000,0.0,0.0,2
no-redeclare,2,0.01108611825192802,0.6956521739130435,0,16423887000,0.0022172236503856043,0.1391304347826087,2
no-regex-spaces,2,0,0,0,19054034000,0.0,0.0,2
no-sequences,2,0.03720805369127517,0.7950819672131147,0,3085721000,0.007441610738255033,0.15901639344262294,2
no-caller,2,0,0,0,11170174000,0.0,0.0,2
no-control-regex,2,0.0012213562870768873,0.5333333333333333,0,41487858000,0.00024427125741537743,0.10666666666666666,2
no-new-wrappers,2,0,0,0,86695137000,0.0,0.0,2
no-warning-comments,0,0,0,0,0,0.0,0.0,0
no-tabs,0,0,0,0,0,0.0,0.0,0
no-trailing-spaces,2,0,0,0,51750924000,0.0,0.0,2
handle-callback-err,0,0,0,0,0,0.0,0.0,0
no-unused-expressions,0,0,0,0,0,0.0,0.0,0
no-unreachable,2,0,0,0,22419914000,0.0,0.0,2
arrow-parens,2,0,0,0,27551653000,0.0,0.0,2
no-case-declarations,2,0,0,0,115624717000,0.0,0.0,2
no-warning-comments,0,0,0,0,0,0.0,0.0,0
no-caller,2,0,0,0,22268736000,0.0,0.0,2
no-eval,2,0,0,0,71559425000,0.0,0.0,2
complexity,1,0,0,0,0,0.0,0.0,1
no-self-assign,2,0,0,0,18509212000,0.0,0.0,2
no-path-concat,0,0,0,0,96144225000,0.0,0.0,0
no-new-func,2,0,NaN,0,58529840000,0.0,nan,2
use-isnan,2,0,0,0,532059000,0.0,0.0,2
implicit-arrow-linebreak,0,0,0,0,0,0.0,0.0,0
no-unreachable,2,0,NaN,0,8680440000,0.0,nan,2
max-statements-per-line,0,0,0,0,0,0.0,0.0,0
no-proto,2,0,0,0,28163117000,0.0,0.0,2
no-case-declarations,2,0,0,0,90751944000,0.0,0.0,2
handle-callback-err,2,0,NaN,0,49386406000,0.0,nan,2
dot-notation,0,0,0,0,0,0.0,0.0,0
lines-around-comment,0,0,0,0,0,0.0,0.0,0
dot-notation,0,0,0,0,0,0.0,0.0,0
no-mixed-operators,2,0,NaN,0,47374125000,0.0,nan,2
handle-callback-err,2,0.00026845637583892615,0.39617486338797814,0,11433248000,5.369127516778523e-05,0.07923497267759563,2
no-empty-label,2,0.0011405109489051094,0.6666666666666666,0,41848179000,0.0002281021897810219,0.13333333333333333,2
comma-dangle,0,0,0,0,0,0.0,0.0,0
no-extra-parens,0,0,0,0,30486481000,0.0,0.0,0
no-unused-expressions,0,0,0,0,0,0.0,0.0,0
no-process-env,0,0,0,0,0,0.0,0.0,0
no-buffer-constructor,2,0,0,0,6582091000,0.0,0.0,2
no-case-declarations,2,0,0,0,122806712000,0.0,0.0,2
one-var,0,0,0,0,0,0.0,0.0,0
no-sequences,2,0,NaN,0,40266797000,0.0,nan,2
no-path-concat,2,0,0,0,613594000,0.0,0.0,2
callback-return,0,0,0,0,0,0.0,0.0,0
no-arrow-condition,0,0,0,0,0,0.0,0.0,0
array-element-newline,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,103124266000,0.0,0.0,2
no-unused-vars,2,0.04440268456375839,0.855191256830601,0,821150000,0.008880536912751678,0.17103825136612022,2
no-labels,2,0,0,0,2953425000,0.0,0.0,2
indent,0,0,0,0,0,0.0,0.0,0
no-global-assign,2,0,0,0,4442758000,0.0,0.0,2
quote-props,0,0,0,0,0,0.0,0.0,0
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
no-useless-rename,2,0,0,0,9883464000,0.0,0.0,2
no-floating-decimal,0,0,0,0,0,0.0,0.0,0
no-obj-calls,2,0,0,0,12198577000,0.0,0.0,2
getter-return,2,0,0,0,48396870000,0.0,0.0,2
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
func-call-spacing,0,0,0,0,0,0.0,0.0,0
max-statements,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,127816977000,0.0,0.0,2
no-empty-character-class,2,0,0,0,11606186000,0.0,0.0,2
consistent-return,0,0,0,0,0,0.0,0.0,0
no-console,2,0.0012885906040268457,0.8087431693989071,0,10539530000,0.00025771812080536917,0.16174863387978142,2
block-spacing,2,0,0,0,20168464000,0.0,0.0,2
no-case-declarations,2,0,0,0,96030775000,0.0,0.0,2
space-before-function-parentheses,0,0,0,0,0,0.0,0.0,0
no-this-before-super,2,0,0,0,13315979000,0.0,0.0,2
no-unsafe-finally,2,0,0,0,15833011000,0.0,0.0,2
no-control-regex,2,0,NaN,0,40032339000,0.0,nan,2
max-params,0,0,0,0,0,0.0,0.0,0
no-comma-dangle,0,0,0,0,0,0.0,0.0,0
no-self-compare,0,0,0,0,0,0.0,0.0,0
key-spacing,2,0.003954867977201349,0.8,0,50986108000,0.0007909735954402698,0.16,2
no-catch-shadow,0,0,0,0,0,0.0,0.0,0
nonblock-statement-body-position,0,0,0,0,0,0.0,0.0,0
no-control-regex,2,0.0005815982319413749,0.08333333333333333,0,78222617000,0.00011631964638827497,0.016666666666666666,2
dot-notation,2,0,0,0,7711624000,0.0,0.0,2
no-new-func,2,0,0,0,98583315000,0.0,0.0,2
no-native-reassign,0,0,0,0,96144225000,0.0,0.0,0
operator-assignment,0,0,0,0,0,0.0,0.0,0
no-redeclare,2,0,0,0,36472736000,0.0,0.0,2
no-new,2,0,0,0,72142535000,0.0,0.0,2
no-whitespace-before-property,0,0,0,0,0,0.0,0.0,0
no-multi-str,2,0,0,0,599587000,0.0,0.0,2
no-extend-native,2,0,0,0,51212649000,0.0,0.0,2
max-params,0,0,0,0,0,0.0,0.0,0
object-curly-newline,0,0,0,0,0,0.0,0.0,0
keyword-spacing,0,0,0,0,0,0.0,0.0,0
no-mixed-requires,0,0,0,0,0,0.0,0.0,0
no-dupe-keys,2,0,0,0,122300349000,0.0,0.0,2
no-invalid-regexp,2,0,0,0,81227221000,0.0,0.0,2
semi-spacing,0,0,0,0,0,0.0,0.0,0
use-isnan,2,0,0,0,47643553000,0.0,0.0,2
no-process-env,0,0,0,0,0,0.0,0.0,0
indent,0,0,0,0,0,0.0,0.0,0
no-ex-assign,2,0,0,0,28250136000,0.0,0.0,2
curly,0,0,0,0,0,0.0,0.0,0
no-extra-semi,0,0,0,0,0,0.0,0.0,0
no-extend-native,2,0,0,0,55598587000,0.0,0.0,2
no-this-before-super,2,0,0,0,20306908000,0.0,0.0,2
space-return-throw-case,0,0,0,0,32670074000,0.0,0.0,0
no-path-concat,0,0,0,0,0,0.0,0.0,0
no-unused-expressions,0,0,0,0,0,0.0,0.0,0
quotes,0,0,0,0,0,0.0,0.0,0
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
no-tabs,0,0,0,0,0,0.0,0.0,0
sort-keys,0,0,0,0,0,0.0,0.0,0
space-in-brackets,0,0,0,0,0,0.0,0.0,0
no-labels,0,0,0,0,30486481000,0.0,0.0,0
use-isnan,2,0,NaN,0,42167696000,0.0,nan,2
no-path-concat,2,0,0,0,831872000,0.0,0.0,2
no-extra-bind,2,0,0,0,3296839000,0.0,0.0,2
no-restricted-imports,0,0,0,0,0,0.0,0.0,0
lines-around-comment,0,0,0,0,0,0.0,0.0,0
no-native-reassign,0,0,0,0,30486481000,0.0,0.0,0
no-alert,2,0,0,0,101554122000,0.0,0.0,2
no-new-wrappers,2,0,0,0,11140597000,0.0,0.0,2
no-label-var,2,0,0,0,3992279000,0.0,0.0,2
func-names,0,0,0,0,0,0.0,0.0,0
space-before-blocks,2,0.011328859060402685,0.7786885245901639,0,938394000,0.002265771812080537,0.1557377049180328,2
no-useless-constructor,2,0,NaN,0,19352493000,0.0,nan,2
no-eval,2,0,0,0,64802118000,0.0,0.0,2
no-empty,2,0.0004295302013422819,0.8360655737704918,0,7693898000,8.590604026845638e-05,0.16721311475409836,2
no-sequences,0,0,0,0,96144225000,0.0,0.0,0
no-unreachable,2,0,0,0,126622285000,0.0,0.0,2
prefer-spread,0,0,0,0,0,0.0,0.0,0
no-empty-pattern,2,0,0,0,15337721000,0.0,0.0,2
computed-property-spacing,0,0,0,0,0,0.0,0.0,0
no-buffer-constructor,0,0,0,0,0,0.0,0.0,0
eqeqeq,0,0,0,0,30486481000,0.0,0.0,0
no-empty-character-class,2,0,0,0,97521000,0.0,0.0,2
no-extra-bind,2,0,0,0,15481909000,0.0,0.0,2
object-curly-spacing,2,0.11021850899742931,0.9130434782608695,0,21596363000,0.022043701799485862,0.1826086956521739,2
curly,0,0,0,0,0,0.0,0.0,0
spaced-line-comment,0,0,0,0,0,0.0,0.0,0
no-regex-spaces,2,0,0,0,8431001000,0.0,0.0,2
eqeqeq,0,0,0,0,30486481000,0.0,0.0,0
no-empty,2,0.0005906040268456376,0.8442622950819673,0,17946849000,0.00011812080536912752,0.16885245901639345,2
array-callback-return,2,0,0,0,86006443000,0.0,0.0,2
no-octal-escape,2,0,0,0,22419870000,0.0,0.0,2
space-after-keywords,2,0.01723489932885906,0.8770491803278688,0,14752416000,0.003446979865771812,0.17540983606557375,2
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
no-extra-semi,0,0,0,0,0,0.0,0.0,0
quotes,2,0.29304697986577183,0.4426229508196721,0,54363681000,0.058609395973154364,0.08852459016393442,2
prefer-promise-reject-errors,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,103298549000,0.0,0.0,2
space-before-blocks,2,0.02640455973013842,0.8,0,50225894000,0.005280911946027684,0.16,2
jsx-quotes,0,0,0,0,0,0.0,0.0,0
no-void,2,0.0029079911597068744,0.13333333333333333,0,86510198000,0.0005815982319413749,0.026666666666666665,2
no-extra-bind,0,0,0,0,96144225000,0.0,0.0,0
no-extra-boolean-cast,2,0,0,0,62863647000,0.0,0.0,2
no-regex-spaces,1,0,0,0,0,0.0,0.0,1
no-constant-condition,2,0.0024183796856106408,NaN,0,4410076000,0.00048367593712212814,nan,2
no-multiple-empty-lines,2,0,NaN,0,40027333000,0.0,nan,2
no-nested-ternary,2,0,0,0,10618064000,0.0,0.0,2
no-implied-eval,2,0,NaN,0,25060331000,0.0,nan,2
no-negated-in-lhs,2,0,0,0,63126150000,0.0,0.0,2
no-sync,0,0,0,0,0,0.0,0.0,0
no-const-assign,2,0,0,0,12616174000,0.0,0.0,2
no-shadow-restricted-names,2,0,0,0,14220862000,0.0,0.0,2
no-eq-null,0,0,0,0,0,0.0,0.0,0
default-case,2,0,0,0,1765720000,0.0,0.0,2
no-confusing-arrow,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,116921434000,0.0,0.0,2
operator-linebreak,0,0,0,0,0,0.0,0.0,0
arrow-body-style,0,0,0,0,0,0.0,0.0,0
no-delete-var,2,0,0,0,107347128000,0.0,0.0,2
comma-spacing,0,0,0,0,0,0.0,0.0,0
handle-callback-err,0,0,0,0,0,0.0,0.0,0
no-extend-native,2,0,0,0,46869616000,0.0,0.0,2
no-return-await,2,0,0,0,20303134000,0.0,0.0,2
no-restricted-modules,0,0,0,0,0,0.0,0.0,0
no-template-curly-in-string,2,0,0,0,20712221000,0.0,0.0,2
no-unreachable,2,0,0,0,3629494000,0.0,0.0,2
getter-return,2,0,0,0,12831476000,0.0,0.0,2
dot-location,2,0,0,0,158706000,0.0,0.0,2
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
consistent-return,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,132151381000,0.0,0.0,2
no-case-declarations,2,0,0,0,148127774000,0.0,0.0,2
no-await-in-loop,2,0,0,0,10795493000,0.0,0.0,2
no-unused-expressions,0,0,0,0,0,0.0,0.0,0
no-self-compare,2,0,0,0,89197004000,0.0,0.0,2
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
new-parens,2,0,NaN,0,46322148000,0.0,nan,2
nonblock-statement-body-position,0,0,0,0,0,0.0,0.0,0
no-proto,2,0,0,0,70772619000,0.0,0.0,2
no-case-declarations,2,0,0,0,102682231000,0.0,0.0,2
space-in-brackets,0,0,0,0,0,0.0,0.0,0
no-dupe-class-members,2,0,0,0,12442084000,0.0,0.0,2
no-extend-native,2,0,0,0,48310427000,0.0,0.0,2
no-undef-init,2,0,0,0,10981644000,0.0,0.0,2
no-console,0,0,0,0,0,0.0,0.0,0
arrow-parens,0,0,0,0,0,0.0,0.0,0
curly,2,0,0,0,15563102000,0.0,0.0,2
no-restricted-properties,0,0,0,0,0,0.0,0.0,0
no-dupe-class-members,2,0,0,0,27842000000,0.0,0.0,2
no-self-compare,0,0,0,0,0,0.0,0.0,0
no-empty-class,0,0,0,0,18579928000,0.0,0.0,0
comma-dangle,2,0,NaN,0,625561000,0.0,nan,2
no-obj-calls,2,0,0,0,18620536000,0.0,0.0,2
func-call-spacing,2,0,NaN,0,46286458000,0.0,nan,2
padded-blocks,0,0,0,0,0,0.0,0.0,0
no-div-regex,0,0,0,0,0,0.0,0.0,0
init-declarations,0,0,0,0,0,0.0,0.0,0
newline-after-var,0,0,0,0,0,0.0,0.0,0
quote-props,0,0,0,0,0,0.0,0.0,0
no-throw-literal,2,0,0,0,10713013000,0.0,0.0,2
no-invalid-this,0,0,0,0,0,0.0,0.0,0
no-extra-semi,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,135240951000,0.0,0.0,2
newline-before-return,0,0,0,0,0,0.0,0.0,0
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
global-require,0,0,0,0,0,0.0,0.0,0
no-multi-str,2,0,0,0,10805072000,0.0,0.0,2
no-unreachable,2,0,0,0,2277906000,0.0,0.0,2
no-native-reassign,0,0,0,0,0,0.0,0.0,0
no-compare-neg-zero,2,0,0,0,8598489000,0.0,0.0,2
no-unused-labels,2,0,0,0,15566735000,0.0,0.0,2
no-native-reassign,0,0,0,0,0,0.0,0.0,0
no-extra-bind,2,0,0,0,13917843000,0.0,0.0,2
no-eval,2,0,0,0,13736479000,0.0,0.0,2
comma-style,2,0,0,0,86183126000,0.0,0.0,2
consistent-this,0,0,0,0,0,0.0,0.0,0
no-path-concat,2,0,0,0,67544710000,0.0,0.0,2
no-case-declarations,2,0,0,0,100608815000,0.0,0.0,2
no-dupe-class-members,2,0,0,0,13238564000,0.0,0.0,2
prefer-rest-params,0,0,0,0,0,0.0,0.0,0
consistent-this,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,148462812000,0.0,0.0,2
no-use-before-define,2,0,NaN,0,49865991000,0.0,nan,2
block-spacing,0,0,0,0,0,0.0,0.0,0
